Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2022-00474,2022-11-30,2022-12-04,First Class,CG-87664,Customer 44,Corporate,Nevada City,Nevada,West,FUR-2073,Office Supplies,Storage,Fiskars Box,58.13,1,0.1,0.32
CA-2022-00475,2022-09-17,2022-09-18,Same Day,CG-44946,Customer 11,Consumer,Illinois City,Illinois,Central,FUR-8695,Technology,Machines,Hewlett Packard LaserJet,4117.3,8,0.4,640.74
CA-2021-00476,2021-02-15,2021-02-18,First Class,CG-31840,Customer 315,Corporate,Alabama City,Alabama,South,FUR-5907,Office Supplies,Labels,Avery Labels,162.0,8,0.1,8.29
CA-2023-00477,2023-01-15,2023-01-19,Standard Class,CG-85784,Customer 49,Home Office,Massachusetts City,Massachusetts,East,FUR-6518,Furniture,Tables,Lesro Sheffield,464.13,5,0.4,121.64
CA-2022-00478,2022-07-14,2022-07-15,First Class,CG-36224,Customer 213,Consumer,Tennessee City,Tennessee,South,FUR-7591,Office Supplies,Envelopes,Wausau Papers,211.4,5,0.2,20.04
CA-2022-00479,2022-05-30,2022-06-04,Same Day,CG-84202,Customer 373,Consumer,Alabama City,Alabama,South,FUR-1981,Furniture,Tables,Barricks Manufacturing,1032.4,8,0.5,21.24
CA-2023-00480,2023-12-06,2023-12-08,Standard Class,CG-93090,Customer 105,Consumer,Michigan City,Michigan,Central,FUR-7757,Furniture,Tables,Barricks Manufacturing,1957.74,5,0.4,84.95
CA-2022-00481,2022-07-01,2022-07-08,First Class,CG-70838,Customer 249,Corporate,Illinois City,Illinois,Central,FUR-8145,Technology,Accessories,Logitech G700s,1128.82,4,0.1,-98.81
CA-2023-00482,2023-05-15,2023-05-21,Second Class,CG-94448,Customer 437,Consumer,Washington City,Washington,West,FUR-1691,Office Supplies,Paper,Xerox 1967,296.92,5,0.2,58.32
CA-2023-00483,2023-09-23,2023-09-30,Standard Class,CG-62021,Customer 483,Consumer,California City,California,West,FUR-3302,Office Supplies,Labels,Fellowes Binding,99.05,2,0.4,30.07
CA-2022-00484,2022-04-29,2022-04-30,First Class,CG-53160,Customer 427,Home Office,Arizona City,Arizona,West,FUR-7388,Technology,Machines,Canon PC1060,876.16,2,0.0,217.23
CA-2022-00485,2022-04-29,2022-05-03,First Class,CG-24806,Customer 163,Consumer,Pennsylvania City,Pennsylvania,East,FUR-9941,Furniture,Tables,Lesro Sheffield,3041.84,8,0.0,367.03
CA-2023-00486,2023-05-18,2023-05-22,Standard Class,CG-96798,Customer 410,Consumer,Virginia City,Virginia,East,FUR-1895,Office Supplies,Storage,Iris Stacking,459.6,6,0.0,87.52
CA-2022-00487,2022-05-06,2022-05-09,Same Day,CG-11031,Customer 466,Home Office,North Carolina City,North Carolina,South,FUR-7438,Technology,Machines,Sharp AL-1530,1322.84,2,0.1,378.25
CA-2022-00488,2022-06-08,2022-06-11,First Class,CG-20498,Customer 422,Corporate,Washington City,Washington,West,FUR-9055,Furniture,Tables,Lesro Sheffield,2428.81,6,0.4,619.81
CA-2023-00489,2023-08-23,2023-08-29,First Class,CG-69409,Customer 356,Home Office,North Carolina City,North Carolina,South,FUR-1448,Office Supplies,Envelopes,Wausau Papers,202.17,3,0.0,11.79
CA-2021-00490,2021-04-17,2021-04-23,Standard Class,CG-30686,Customer 128,Home Office,Massachusetts City,Massachusetts,East,FUR-9460,Furniture,Chairs,Staples Luxura,1449.53,4,0.3,230.64
CA-2021-00491,2021-09-24,2021-10-01,Second Class,CG-21062,Customer 213,Corporate,North Carolina City,North Carolina,South,FUR-7022,Office Supplies,Envelopes,Staples #10,72.55,3,0.3,18.85
CA-2022-00492,2022-01-08,2022-01-12,Second Class,CG-16525,Customer 206,Consumer,Alabama City,Alabama,South,FUR-8027,Furniture,Chairs,Global Leather Chair,1320.89,2,0.1,23.52
CA-2022-00493,2022-06-17,2022-06-19,Same Day,CG-25533,Customer 115,Consumer,Oregon City,Oregon,West,FUR-4328,Technology,Phones,Cisco TelePresence,2858.22,9,0.5,778.2
CA-2022-00494,2022-01-26,2022-02-02,First Class,CG-98760,Customer 97,Home Office,Ohio City,Ohio,Central,FUR-7853,Office Supplies,Storage,Fellowes Super Stor,499.15,7,0.1,173.63
CA-2022-00495,2022-01-05,2022-01-09,Same Day,CG-21237,Customer 6,Corporate,New York City,New York,East,FUR-8682,Office Supplies,Paper,Southworth 25%,465.08,8,0.3,75.49
CA-2021-00496,2021-09-30,2021-10-07,Standard Class,CG-16830,Customer 171,Home Office,Michigan City,Michigan,Central,FUR-4847,Furniture,Furnishings,Eldon Expressions,3276.39,7,0.2,-219.93
CA-2023-00497,2023-08-23,2023-08-26,Standard Class,CG-86085,Customer 92,Corporate,California City,California,West,FUR-5264,Technology,Copiers,Canon imageCLASS,6098.82,7,0.0,2046.92
CA-2021-00498,2021-12-14,2021-12-19,Standard Class,CG-26760,Customer 256,Corporate,North Carolina City,North Carolina,South,FUR-5603,Furniture,Chairs,Realspace Magellan,2848.18,9,0.2,-135.06
CA-2023-00499,2023-01-09,2023-01-13,Same Day,CG-29826,Customer 285,Home Office,Ohio City,Ohio,Central,FUR-8208,Office Supplies,Labels,Fellowes Binding,401.55,7,0.3,93.0
CA-2021-00500,2021-04-19,2021-04-21,Same Day,CG-15346,Customer 227,Consumer,New York City,New York,East,FUR-6841,Furniture,Chairs,Staples Luxura,568.05,5,0.5,54.76
CA-2023-00501,2023-09-21,2023-09-25,Second Class,CG-76681,Customer 422,Home Office,Florida City,Florida,South,FUR-5469,Furniture,Chairs,Realspace Magellan,403.73,2,0.2,-7.55
CA-2022-00502,2022-03-11,2022-03-16,Standard Class,CG-47261,Customer 349,Home Office,Arizona City,Arizona,West,FUR-2998,Furniture,Furnishings,Deflect-o Glazed,2420.64,4,0.0,724.53
CA-2023-00503,2023-03-19,2023-03-22,Standard Class,CG-53178,Customer 497,Consumer,Oregon City,Oregon,West,FUR-1718,Furniture,Chairs,Staples Luxura,2616.19,8,0.2,437.93
CA-2023-00504,2023-07-17,2023-07-20,First Class,CG-33332,Customer 123,Consumer,Pennsylvania City,Pennsylvania,East,FUR-7535,Technology,Machines,Canon PC1060,566.28,1,0.4,-33.04
CA-2021-00505,2021-07-02,2021-07-03,First Class,CG-99779,Customer 309,Corporate,Pennsylvania City,Pennsylvania,East,FUR-3151,Office Supplies,Pens,Pilot Precise,36.08,3,0.5,9.4
CA-2023-00506,2023-01-06,2023-01-12,Same Day,CG-58265,Customer 315,Home Office,Oregon City,Oregon,West,FUR-4053,Furniture,Furnishings,Tenex B1-RE24,1775.63,7,0.4,-105.47
CA-2023-00507,2023-06-09,2023-06-15,Standard Class,CG-48103,Customer 240,Consumer,Florida City,Florida,South,FUR-8165,Technology,Machines,Canon PC1060,3390.44,4,0.0,1080.87
CA-2021-00508,2021-06-12,2021-06-19,Standard Class,CG-77294,Customer 56,Consumer,North Carolina City,North Carolina,South,FUR-9366,Furniture,Bookcases,Sauder Classic Bookcase,3530.97,9,0.0,522.4
CA-2023-00509,2023-05-21,2023-05-25,Same Day,CG-33534,Customer 403,Home Office,Nevada City,Nevada,West,FUR-3985,Technology,Machines,Canon PC1060,3927.85,5,0.0,-191.4
CA-2023-00510,2023-03-16,2023-03-17,First Class,CG-54739,Customer 495,Home Office,Nevada City,Nevada,West,FUR-4066,Office Supplies,Pens,Pilot Precise,287.2,8,0.5,51.9
CA-2022-00511,2022-03-09,2022-03-11,Second Class,CG-95957,Customer 245,Corporate,Arizona City,Arizona,West,FUR-8539,Technology,Phones,Motorola Smart,1176.77,9,0.4,-55.89
CA-2023-00512,2023-04-10,2023-04-17,Standard Class,CG-35008,Customer 58,Home Office,North Carolina City,North Carolina,South,FUR-1260,Technology,Machines,Sharp AL-1530,7032.48,7,0.0,-307.39
CA-2022-00513,2022-01-21,2022-01-28,Same Day,CG-29420,Customer 243,Corporate,Washington City,Washington,West,FUR-7912,Technology,Accessories,Kensington SmartFit,2288.84,4,0.1,-140.21
CA-2021-00514,2021-02-14,2021-02-15,Second Class,CG-48644,Customer 292,Home Office,Pennsylvania City,Pennsylvania,East,FUR-7418,Technology,Copiers,Canon imageCLASS,878.52,8,0.5,143.51
CA-2021-00515,2021-04-15,2021-04-18,Same Day,CG-73714,Customer 263,Home Office,California City,California,West,FUR-8993,Technology,Copiers,Canon imageCLASS,5997.31,8,0.2,-499.83
CA-2022-00516,2022-04-20,2022-04-26,Standard Class,CG-74852,Customer 319,Consumer,Arizona City,Arizona,West,FUR-6681,Office Supplies,Labels,Fellowes Binding,106.7,9,0.4,32.02
CA-2023-00517,2023-07-08,2023-07-14,First Class,CG-88918,Customer 437,Consumer,Florida City,Florida,South,FUR-8675,Office Supplies,Fasteners,Acco Binder,293.69,8,0.1,37.72
CA-2021-00518,2021-09-26,2021-09-29,Standard Class,CG-97432,Customer 248,Home Office,Tennessee City,Tennessee,South,FUR-3115,Technology,Machines,Canon PC1060,1972.42,3,0.2,415.81
CA-2021-00519,2021-12-21,2021-12-23,First Class,CG-44184,Customer 183,Corporate,New Jersey City,New Jersey,East,FUR-3598,Furniture,Furnishings,Tenex B1-RE24,1358.5,5,0.0,475.02
CA-2021-00520,2021-12-24,2021-12-31,First Class,CG-56562,Customer 394,Corporate,California City,California,West,FUR-1764,Office Supplies,Binders,Cardinal Slant-D,86.58,4,0.1,10.29
CA-2022-00521,2022-07-02,2022-07-04,Standard Class,CG-76493,Customer 54,Corporate,California City,California,West,FUR-3736,Office Supplies,Envelopes,Wausau Papers,147.24,2,0.0,39.85
CA-2021-00522,2021-08-30,2021-09-06,Standard Class,CG-30223,Customer 332,Consumer,Virginia City,Virginia,East,FUR-6959,Technology,Machines,Sharp AL-1530,3847.84,8,0.5,883.65
CA-2022-00523,2022-11-17,2022-11-24,Second Class,CG-21171,Customer 137,Consumer,New York City,New York,East,FUR-7101,Office Supplies,Storage,Fellowes Super Stor,155.22,4,0.5,8.32
CA-2023-00524,2023-04-30,2023-05-03,Same Day,CG-77653,Customer 407,Home Office,Pennsylvania City,Pennsylvania,East,FUR-6927,Office Supplies,Envelopes,Wausau Papers,135.23,3,0.4,42.34
CA-2021-00525,2021-03-02,2021-03-06,Same Day,CG-14861,Customer 339,Home Office,New York City,New York,East,FUR-3473,Technology,Phones,Cisco TelePresence,3088.8,6,0.0,294.46
CA-2021-00526,2021-04-29,2021-05-05,Second Class,CG-62944,Customer 229,Corporate,Michigan City,Michigan,Central,FUR-4360,Technology,Machines,Sharp AL-1530,6655.38,6,0.0,1811.27
CA-2023-00527,2023-06-25,2023-07-01,First Class,CG-38014,Customer 48,Consumer,Michigan City,Michigan,Central,FUR-9383,Office Supplies,Binders,Avery Dennison,360.81,9,0.0,48.42
CA-2022-00528,2022-10-02,2022-10-07,First Class,CG-44046,Customer 322,Consumer,Illinois City,Illinois,Central,FUR-9314,Furniture,Bookcases,Sauder Classic Bookcase,2895.35,5,0.0,664.18
CA-2022-00529,2022-12-27,2022-12-28,Second Class,CG-55919,Customer 154,Corporate,California City,California,West,FUR-5661,Office Supplies,Labels,Mead Academie,44.09,1,0.1,11.57
CA-2021-00530,2021-10-14,2021-10-20,Second Class,CG-65796,Customer 425,Home Office,Alabama City,Alabama,South,FUR-7751,Furniture,Chairs,Realspace Magellan,3080.57,9,0.3,321.73
CA-2021-00531,2021-06-17,2021-06-18,Same Day,CG-44562,Customer 300,Consumer,Nevada City,Nevada,West,FUR-9172,Office Supplies,Paper,Hammermill CopyPlus,51.24,2,0.4,8.44
CA-2023-00532,2023-05-18,2023-05-22,Same Day,CG-72043,Customer 17,Consumer,Tennessee City,Tennessee,South,FUR-3569,Furniture,Tables,Lesro Sheffield,1646.96,8,0.0,350.0
CA-2023-00533,2023-01-27,2023-01-28,First Class,CG-49748,Customer 151,Consumer,Florida City,Florida,South,FUR-8961,Office Supplies,Labels,Fellowes Binding,54.21,1,0.0,3.64
CA-2021-00534,2021-02-27,2021-03-06,First Class,CG-18855,Customer 446,Home Office,Pennsylvania City,Pennsylvania,East,FUR-1732,Office Supplies,Binders,Ibico Hi-Tech,77.93,5,0.5,-7.72
CA-2023-00535,2023-05-06,2023-05-10,Same Day,CG-68973,Customer 342,Corporate,Indiana City,Indiana,Central,FUR-8357,Office Supplies,Envelopes,Columbian Coin,620.64,8,0.0,150.74
CA-2021-00536,2021-11-02,2021-11-09,Same Day,CG-46356,Customer 331,Home Office,Texas City,Texas,Central,FUR-2450,Technology,Copiers,Canon imageCLASS,3080.67,4,0.3,441.91
CA-2021-00537,2021-12-06,2021-12-12,Standard Class,CG-84743,Customer 268,Home Office,Arizona City,Arizona,West,FUR-4103,Technology,Machines,Sharp AL-1530,1687.82,2,0.0,-22.63
CA-2023-00538,2023-09-02,2023-09-07,Same Day,CG-21094,Customer 414,Home Office,California City,California,West,FUR-9741,Technology,Accessories,Plantronics CS510,4440.42,5,0.1,1213.84
CA-2022-00539,2022-10-19,2022-10-23,Standard Class,CG-25026,Customer 51,Consumer,Nevada City,Nevada,West,FUR-9876,Office Supplies,Storage,Fellowes Super Stor,82.32,7,0.3,5.92
CA-2021-00540,2021-12-11,2021-12-14,First Class,CG-33784,Customer 14,Corporate,Pennsylvania City,Pennsylvania,East,FUR-1958,Furniture,Tables,Lesro Sheffield,3843.91,7,0.0,678.5
CA-2022-00541,2022-09-03,2022-09-07,Second Class,CG-88250,Customer 301,Consumer,Oregon City,Oregon,West,FUR-4874,Office Supplies,Pens,BIC Roller Glide,599.34,7,0.0,-45.94
CA-2023-00542,2023-10-07,2023-10-12,Second Class,CG-12440,Customer 138,Corporate,Florida City,Florida,South,FUR-2663,Furniture,Bookcases,O Sullivan 5-Shelf,1707.39,9,0.5,-148.53
CA-2022-00543,2022-05-20,2022-05-27,Second Class,CG-42133,Customer 276,Home Office,Virginia City,Virginia,East,FUR-7942,Office Supplies,Storage,Fellowes Super Stor,272.34,9,0.0,18.52
CA-2023-00544,2023-07-15,2023-07-16,First Class,CG-99128,Customer 195,Home Office,Nevada City,Nevada,West,FUR-6757,Office Supplies,Fasteners,Acco Binder,9.76,1,0.5,0.22
CA-2022-00545,2022-03-12,2022-03-17,First Class,CG-66618,Customer 108,Consumer,Texas City,Texas,Central,FUR-9270,Technology,Phones,Motorola Smart,1190.6,2,0.0,325.9
CA-2022-00546,2022-10-14,2022-10-20,First Class,CG-12080,Customer 468,Home Office,Ohio City,Ohio,Central,FUR-3190,Office Supplies,Pens,Sanford Accent,121.86,6,0.5,40.4
CA-2021-00547,2021-01-05,2021-01-10,Standard Class,CG-95078,Customer 334,Consumer,Florida City,Florida,South,FUR-2270,Technology,Accessories,Logitech G700s,4928.72,9,0.5,1198.22
CA-2021-00548,2021-03-05,2021-03-12,First Class,CG-35295,Customer 228,Corporate,Florida City,Florida,South,FUR-1153,Office Supplies,Envelopes,Staples #10,264.06,6,0.0,-11.58
CA-2022-00549,2022-03-30,2022-04-05,Second Class,CG-40704,Customer 253,Home Office,Oregon City,Oregon,West,FUR-6947,Technology,Machines,Hewlett Packard LaserJet,1626.05,2,0.2,428.93
CA-2021-00550,2021-03-17,2021-03-20,Same Day,CG-32344,Customer 283,Consumer,Alabama City,Alabama,South,FUR-4174,Furniture,Tables,Barricks Manufacturing,1088.3,7,0.2,169.88
CA-2021-00551,2021-12-26,2021-12-27,Standard Class,CG-98832,Customer 273,Consumer,New York City,New York,East,FUR-5143,Office Supplies,Labels,Avery Labels,501.62,9,0.2,-6.86
CA-2023-00552,2023-07-19,2023-07-20,Standard Class,CG-39431,Customer 25,Corporate,Florida City,Florida,South,FUR-5553,Office Supplies,Envelopes,Columbian Coin,60.32,5,0.5,7.42
CA-2023-00553,2023-05-11,2023-05-16,Second Class,CG-65550,Customer 491,Consumer,North Carolina City,North Carolina,South,FUR-2219,Office Supplies,Paper,Hammermill CopyPlus,162.02,2,0.0,56.0
CA-2022-00554,2022-05-27,2022-05-29,First Class,CG-42821,Customer 127,Corporate,Virginia City,Virginia,East,FUR-2766,Furniture,Chairs,Hon 5400 Series,3159.76,8,0.0,526.54
CA-2023-00555,2023-08-28,2023-08-30,Standard Class,CG-21211,Customer 499,Corporate,Texas City,Texas,Central,FUR-1994,Technology,Accessories,Plantronics CS510,8195.7,10,0.0,1486.76
CA-2021-00556,2021-03-10,2021-03-14,Standard Class,CG-83303,Customer 27,Consumer,Texas City,Texas,Central,FUR-5831,Furniture,Furnishings,Deflect-o Glazed,1520.13,5,0.4,-107.01
CA-2023-00557,2023-02-21,2023-02-25,Standard Class,CG-54514,Customer 334,Corporate,Arizona City,Arizona,West,FUR-1425,Furniture,Chairs,Staples Luxura,1743.55,7,0.4,516.04
CA-2023-00558,2023-07-19,2023-07-24,Second Class,CG-93540,Customer 261,Consumer,Indiana City,Indiana,Central,FUR-5198,Furniture,Chairs,Hon 5400 Series,5137.29,10,0.1,1576.98
CA-2022-00559,2022-12-29,2023-01-02,First Class,CG-50788,Customer 299,Corporate,Alabama City,Alabama,South,FUR-9866,Furniture,Tables,Bretford CR4500,130.25,1,0.2,21.24
CA-2021-00560,2021-10-26,2021-10-28,Standard Class,CG-65320,Customer 177,Home Office,North Carolina City,North Carolina,South,FUR-4201,Office Supplies,Pens,BIC Roller Glide,53.83,1,0.0,-3.99
CA-2022-00561,2022-02-15,2022-02-21,First Class,CG-90753,Customer 154,Corporate,New York City,New York,East,FUR-7859,Furniture,Furnishings,Eldon Expressions,2799.16,8,0.3,793.29
CA-2022-00562,2022-11-05,2022-11-07,Second Class,CG-73012,Customer 377,Consumer,Nevada City,Nevada,West,FUR-6431,Office Supplies,Paper,Xerox 1967,133.98,4,0.5,24.22
CA-2023-00563,2023-02-09,2023-02-11,Same Day,CG-35480,Customer 324,Consumer,Georgia City,Georgia,South,FUR-6896,Office Supplies,Binders,Avery Dennison,103.5,6,0.0,-3.72
CA-2021-00564,2021-03-31,2021-04-01,Standard Class,CG-33078,Customer 432,Corporate,Pennsylvania City,Pennsylvania,East,FUR-5289,Furniture,Tables,Lesro Sheffield,910.95,3,0.1,-17.91
CA-2021-00565,2021-07-27,2021-07-28,Second Class,CG-79065,Customer 410,Home Office,Massachusetts City,Massachusetts,East,FUR-8106,Furniture,Bookcases,Sauder Classic Bookcase,1435.45,5,0.3,379.35
CA-2021-00566,2021-05-14,2021-05-15,Second Class,CG-16054,Customer 391,Consumer,Pennsylvania City,Pennsylvania,East,FUR-4098,Furniture,Furnishings,Eldon Expressions,1165.39,6,0.4,395.82
CA-2022-00567,2022-08-26,2022-09-02,Standard Class,CG-71691,Customer 405,Consumer,Virginia City,Virginia,East,FUR-2062,Furniture,Bookcases,Sauder Classic Bookcase,3286.08,9,0.5,-19.2
CA-2021-00568,2021-12-09,2021-12-14,Same Day,CG-74853,Customer 243,Corporate,Alabama City,Alabama,South,FUR-5396,Office Supplies,Labels,Fellowes Binding,82.19,3,0.3,11.22
CA-2023-00569,2023-04-02,2023-04-08,Second Class,CG-59034,Customer 131,Consumer,Washington City,Washington,West,FUR-2388,Furniture,Furnishings,Deflect-o Glazed,1098.8,7,0.4,329.55
CA-2021-00570,2021-10-03,2021-10-10,Same Day,CG-66689,Customer 210,Corporate,Oregon City,Oregon,West,FUR-7021,Technology,Machines,Hewlett Packard LaserJet,1687.98,10,0.3,154.87
CA-2023-00571,2023-10-16,2023-10-19,First Class,CG-75767,Customer 263,Consumer,Michigan City,Michigan,Central,FUR-9956,Furniture,Furnishings,Deflect-o Glazed,1849.22,5,0.3,565.24
CA-2021-00572,2021-06-10,2021-06-17,First Class,CG-42771,Customer 155,Consumer,Illinois City,Illinois,Central,FUR-5496,Furniture,Chairs,Realspace Magellan,326.39,1,0.3,-3.76
CA-2022-00573,2022-01-26,2022-02-01,Standard Class,CG-71866,Customer 335,Corporate,New Jersey City,New Jersey,East,FUR-9399,Furniture,Bookcases,O Sullivan 5-Shelf,2212.06,6,0.4,720.28
CA-2021-00574,2021-11-02,2021-11-09,Same Day,CG-54650,Customer 406,Consumer,Georgia City,Georgia,South,FUR-2406,Technology,Accessories,Logitech G700s,1431.66,4,0.5,322.31
CA-2022-00575,2022-10-04,2022-10-11,Second Class,CG-50051,Customer 483,Home Office,Massachusetts City,Massachusetts,East,FUR-1158,Office Supplies,Paper,Hammermill CopyPlus,631.76,8,0.0,43.35
CA-2023-00576,2023-10-21,2023-10-28,Standard Class,CG-84393,Customer 403,Consumer,Ohio City,Ohio,Central,FUR-1527,Office Supplies,Storage,Iris Stacking,404.38,7,0.2,18.9
CA-2021-00577,2021-10-12,2021-10-14,Second Class,CG-72230,Customer 56,Home Office,Indiana City,Indiana,Central,FUR-6387,Technology,Copiers,Canon imageCLASS,4594.76,4,0.0,645.66
CA-2023-00578,2023-07-14,2023-07-20,Same Day,CG-47200,Customer 106,Consumer,Texas City,Texas,Central,FUR-4818,Furniture,Tables,Bretford CR4500,4303.8,10,0.0,-44.98
CA-2022-00579,2022-08-20,2022-08-26,Standard Class,CG-26926,Customer 275,Consumer,Nevada City,Nevada,West,FUR-7855,Office Supplies,Labels,Avery Labels,71.12,3,0.4,5.4
CA-2023-00580,2023-09-07,2023-09-13,First Class,CG-87003,Customer 104,Consumer,Nevada City,Nevada,West,FUR-9232,Furniture,Tables,Lesro Sheffield,2226.66,7,0.5,-63.57
CA-2023-00581,2023-07-29,2023-08-01,Same Day,CG-70319,Customer 237,Consumer,New York City,New York,East,FUR-1640,Office Supplies,Binders,Ibico Hi-Tech,528.99,10,0.3,163.79
CA-2021-00582,2021-07-06,2021-07-09,Second Class,CG-90967,Customer 376,Home Office,North Carolina City,North Carolina,South,FUR-8079,Technology,Machines,Canon PC1060,10234.3,10,0.0,888.07
CA-2023-00583,2023-07-27,2023-07-31,First Class,CG-97380,Customer 470,Consumer,New Jersey City,New Jersey,East,FUR-2093,Office Supplies,Fasteners,Acco Binder,325.68,4,0.0,7.56
CA-2022-00584,2022-03-21,2022-03-25,Second Class,CG-43130,Customer 107,Consumer,Alabama City,Alabama,South,FUR-9291,Office Supplies,Binders,Avery Dennison,456.69,9,0.3,38.61
CA-2021-00585,2021-04-02,2021-04-06,Standard Class,CG-42847,Customer 59,Home Office,California City,California,West,FUR-3236,Technology,Copiers,Canon imageCLASS,5108.18,6,0.1,401.01
CA-2022-00586,2022-11-01,2022-11-07,Second Class,CG-12367,Customer 311,Corporate,Tennessee City,Tennessee,South,FUR-2646,Furniture,Chairs,Global Leather Chair,1361.02,8,0.2,379.32
CA-2021-00587,2021-12-29,2022-01-01,Second Class,CG-38399,Customer 366,Home Office,Arizona City,Arizona,West,FUR-1564,Office Supplies,Paper,Xerox 1967,65.8,1,0.0,6.47
CA-2023-00588,2023-12-27,2023-12-29,Same Day,CG-36442,Customer 476,Home Office,Florida City,Florida,South,FUR-5091,Technology,Phones,Motorola Smart,3219.95,5,0.0,-251.48
CA-2023-00589,2023-02-07,2023-02-09,Standard Class,CG-97046,Customer 86,Consumer,New York City,New York,East,FUR-3736,Office Supplies,Binders,Avery Dennison,459.24,6,0.0,-0.34
CA-2021-00590,2021-04-01,2021-04-05,Standard Class,CG-40462,Customer 110,Corporate,Oregon City,Oregon,West,FUR-2734,Technology,Accessories,Kensington SmartFit,2722.39,4,0.4,878.01
